1.4770 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
30.1762 	EXP 	image: autoDraw = False
30.1762 	EXP 	Fixation: autoDraw = True
31.1759 	EXP 	Fixation: autoDraw = False
31.1759 	EXP 	Bodziec: autoDraw = True
33.1768 	DATA 	Keypress: space
33.2138 	EXP 	Bodziec: autoDraw = False
33.2138 	EXP 	image: image = 'happy.jpg'
33.2138 	EXP 	image: autoDraw = True
35.1588 	EXP 	New trial (rep=3, index=0): None
35.1752 	EXP 	image: autoDraw = False
35.1752 	EXP 	Fixation: autoDraw = True
36.1747 	EXP 	Fixation: autoDraw = False
36.1747 	EXP 	Bodziec: autoDraw = True
38.1749 	DATA 	Keypress: space
38.2106 	EXP 	Bodziec: autoDraw = False
38.2106 	EXP 	image: image = 'happy.jpg'
38.2106 	EXP 	image: autoDraw = True
40.1576 	EXP 	New trial (rep=4, index=0): None
40.1737 	EXP 	image: autoDraw = False
40.1737 	EXP 	Fixation: autoDraw = True
41.1735 	EXP 	Fixation: autoDraw = False
41.1735 	EXP 	Bodziec: autoDraw = True
43.1641 	DATA 	Keypress: space
43.2016 	EXP 	Bodziec: autoDraw = False
43.2016 	EXP 	image: image = 'happy.jpg'
43.2016 	EXP 	image: autoDraw = True
45.1727 	EXP 	image: autoDraw = False
45.2239 	EXP 	window1: mouseVisible = True
