2.3415 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
3.6807 	EXP 	Created Bodziec = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Bodziec', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Any text\n\nincluding line breaks', units='height', win=Window(...), wrapWidth=1)
3.6841 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='height', win=Window(...))
3.6844 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
3.6846 	EXP 	New trial (rep=0, index=0): None
3.6901 	EXP 	Fixation: autoDraw = True
4.7046 	EXP 	Fixation: autoDraw = False
4.7046 	EXP 	Stimulus: autoDraw = True
4.9544 	DATA 	Keypress: space
4.9560 	EXP 	New trial (rep=1, index=0): None
4.9708 	EXP 	Stimulus: autoDraw = False
4.9708 	EXP 	Fixation: autoDraw = True
5.9707 	EXP 	Fixation: autoDraw = False
5.9707 	EXP 	Fixation: autoDraw = False
5.9707 	EXP 	Stimulus: autoDraw = True
6.2708 	DATA 	Keypress: space
6.2728 	EXP 	New trial (rep=2, index=0): None
6.2871 	EXP 	Stimulus: autoDraw = False
6.2871 	EXP 	Fixation: autoDraw = True
7.2869 	EXP 	Fixation: autoDraw = False
7.2869 	EXP 	Fixation: autoDraw = False
7.2869 	EXP 	Stimulus: autoDraw = True
7.5870 	DATA 	Keypress: space
7.5887 	EXP 	New trial (rep=3, index=0): None
7.6036 	EXP 	Stimulus: autoDraw = False
7.6036 	EXP 	Fixation: autoDraw = True
8.6036 	EXP 	Fixation: autoDraw = False
8.6036 	EXP 	Fixation: autoDraw = False
8.6036 	EXP 	Stimulus: autoDraw = True
8.8702 	DATA 	Keypress: space
8.8721 	EXP 	New trial (rep=4, index=0): None
8.8866 	EXP 	Stimulus: autoDraw = False
8.8866 	EXP 	Fixation: autoDraw = True
9.8865 	EXP 	Fixation: autoDraw = False
9.8865 	EXP 	Fixation: autoDraw = False
9.8865 	EXP 	Stimulus: autoDraw = True
10.1872 	DATA 	Keypress: space
10.2031 	EXP 	Stimulus: autoDraw = False
10.2031 	EXP 	test_mean: autoDraw = True
10.2031 	EXP 	test_mean: text = ''
11.5699 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
11.5701 	EXP 	New trial (rep=0, index=0): None
11.5860 	EXP 	test_mean: autoDraw = False
11.5860 	EXP 	test_mean: autoDraw = False
11.5860 	EXP 	Fixation: autoDraw = True
12.5858 	EXP 	Fixation: autoDraw = False
12.5858 	EXP 	Fixation: autoDraw = False
12.5858 	EXP 	Bodziec: autoDraw = True
12.8691 	DATA 	Keypress: space
12.9477 	EXP 	Bodziec: autoDraw = False
12.9477 	EXP 	image: image = 'sad.jpg'
12.9477 	EXP 	image: autoDraw = True
14.8694 	EXP 	New trial (rep=1, index=0): None
14.8853 	EXP 	image: autoDraw = False
14.8853 	EXP 	image: autoDraw = False
14.8853 	EXP 	Fixation: autoDraw = True
15.8851 	EXP 	Fixation: autoDraw = False
15.8851 	EXP 	Fixation: autoDraw = False
15.8851 	EXP 	Bodziec: autoDraw = True
16.8850 	EXP 	Bodziec: autoDraw = False
17.9056 	EXP 	Bodziec: autoDraw = False
17.9056 	EXP 	image: image = 'happy.jpg'
17.9056 	EXP 	image: autoDraw = True
19.8678 	EXP 	New trial (rep=2, index=0): None
19.8841 	EXP 	image: autoDraw = False
19.8841 	EXP 	image: autoDraw = False
19.8841 	EXP 	Fixation: autoDraw = True
20.8838 	EXP 	Fixation: autoDraw = False
20.8838 	EXP 	Fixation: autoDraw = False
20.8838 	EXP 	Bodziec: autoDraw = True
21.8835 	EXP 	Bodziec: autoDraw = False
22.1669 	DATA 	Keypress: space
22.2052 	EXP 	Bodziec: autoDraw = False
22.2052 	EXP 	image: image = 'happy.jpg'
22.2052 	EXP 	image: autoDraw = True
24.1667 	EXP 	New trial (rep=3, index=0): None
24.1830 	EXP 	image: autoDraw = False
24.1830 	EXP 	image: autoDraw = False
24.1830 	EXP 	Fixation: autoDraw = True
25.1827 	EXP 	Fixation: autoDraw = False
25.1827 	EXP 	Fixation: autoDraw = False
25.1827 	EXP 	Bodziec: autoDraw = True
26.1825 	EXP 	Bodziec: autoDraw = False
26.4328 	DATA 	Keypress: space
26.4693 	EXP 	Bodziec: autoDraw = False
26.4693 	EXP 	image: image = 'happy.jpg'
26.4693 	EXP 	image: autoDraw = True
28.4326 	EXP 	New trial (rep=4, index=0): None
28.4485 	EXP 	image: autoDraw = False
28.4485 	EXP 	image: autoDraw = False
28.4485 	EXP 	Fixation: autoDraw = True
29.4483 	EXP 	Fixation: autoDraw = False
29.4483 	EXP 	Fixation: autoDraw = False
29.4483 	EXP 	Bodziec: autoDraw = True
29.7154 	DATA 	Keypress: space
29.7510 	EXP 	Bodziec: autoDraw = False
29.7510 	EXP 	image: image = 'sad.jpg'
29.7510 	EXP 	image: autoDraw = True
31.7311 	EXP 	image: autoDraw = False
31.7311 	EXP 	image: autoDraw = False
31.7925 	EXP 	window1: mouseVisible = True
