2.3248 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
7.8185 	EXP 	Fixation: autoDraw = True
8.8182 	EXP 	Fixation: autoDraw = False
8.8182 	EXP 	Fixation: autoDraw = False
8.8182 	EXP 	Stimulus: autoDraw = True
9.1018 	DATA 	Keypress: space
9.1035 	EXP 	New trial (rep=4, index=0): None
9.1180 	EXP 	Stimulus: autoDraw = False
9.1180 	EXP 	Fixation: autoDraw = True
10.1179 	EXP 	Fixation: autoDraw = False
10.1179 	EXP 	Fixation: autoDraw = False
10.1179 	EXP 	Stimulus: autoDraw = True
10.4016 	DATA 	Keypress: space
10.4179 	EXP 	Stimulus: autoDraw = False
10.4179 	EXP 	test_mean: autoDraw = True
10.4179 	EXP 	test_mean: text = ''
11.7846 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
11.7848 	EXP 	New trial (rep=0, index=0): None
11.8009 	EXP 	test_mean: autoDraw = False
11.8009 	EXP 	test_mean: autoDraw = False
11.8009 	EXP 	Fixation: autoDraw = True
12.7010 	DATA 	Keypress: space
12.8006 	EXP 	Fixation: autoDraw = False
12.8006 	EXP 	Fixation: autoDraw = False
12.8006 	EXP 	Bodziec: autoDraw = True
13.2840 	DATA 	Keypress: space
13.3228 	EXP 	Bodziec: autoDraw = False
13.3228 	EXP 	image: image = 'happy.jpg'
13.3228 	EXP 	image: autoDraw = True
15.2839 	EXP 	New trial (rep=1, index=0): None
15.3000 	EXP 	image: autoDraw = False
15.3000 	EXP 	image: autoDraw = False
15.3000 	EXP 	Fixation: autoDraw = True
16.2998 	EXP 	Fixation: autoDraw = False
16.2998 	EXP 	Fixation: autoDraw = False
16.2998 	EXP 	Bodziec: autoDraw = True
16.6165 	DATA 	Keypress: space
16.6543 	EXP 	Bodziec: autoDraw = False
16.6543 	EXP 	image: image = 'happy.jpg'
16.6543 	EXP 	image: autoDraw = True
18.6163 	EXP 	New trial (rep=2, index=0): None
18.6327 	EXP 	image: autoDraw = False
18.6327 	EXP 	image: autoDraw = False
18.6327 	EXP 	Fixation: autoDraw = True
19.6331 	EXP 	Fixation: autoDraw = False
19.6331 	EXP 	Fixation: autoDraw = False
19.6331 	EXP 	Bodziec: autoDraw = True
19.8994 	DATA 	Keypress: space
19.9354 	EXP 	Bodziec: autoDraw = False
19.9354 	EXP 	image: image = 'happy.jpg'
19.9354 	EXP 	image: autoDraw = True
21.8994 	EXP 	New trial (rep=3, index=0): None
21.9152 	EXP 	image: autoDraw = False
21.9152 	EXP 	image: autoDraw = False
21.9152 	EXP 	Fixation: autoDraw = True
22.9146 	EXP 	Fixation: autoDraw = False
22.9146 	EXP 	Fixation: autoDraw = False
22.9146 	EXP 	Bodziec: autoDraw = True
23.9147 	EXP 	Bodziec: autoDraw = False
24.3164 	EXP 	Bodziec: autoDraw = False
24.3164 	EXP 	image: image = 'happy.jpg'
24.3164 	EXP 	image: autoDraw = True
26.2814 	EXP 	New trial (rep=4, index=0): None
26.2974 	EXP 	image: autoDraw = False
26.2974 	EXP 	image: autoDraw = False
26.2974 	EXP 	Fixation: autoDraw = True
27.2971 	EXP 	Fixation: autoDraw = False
27.2971 	EXP 	Fixation: autoDraw = False
27.2971 	EXP 	Bodziec: autoDraw = True
27.5639 	DATA 	Keypress: space
27.6018 	EXP 	Bodziec: autoDraw = False
27.6018 	EXP 	image: image = 'happy.jpg'
27.6018 	EXP 	image: autoDraw = True
28.6637 	DATA 	Keypress: escape
28.7199 	EXP 	window1: mouseVisible = True
