1.4025 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
2.7640 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='height', win=Window(...))
2.7642 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
2.7644 	EXP 	New trial (rep=0, index=0): None
2.7695 	EXP 	Fixation: autoDraw = True
3.6799 	DATA 	Keypress: m
3.7792 	EXP 	Fixation: autoDraw = False
3.7792 	EXP 	Fixation: autoDraw = False
3.7792 	EXP 	Stimulus: autoDraw = True
4.7790 	EXP 	Stimulus: autoDraw = False
5.1473 	EXP 	New trial (rep=1, index=0): None
5.1624 	EXP 	Stimulus: autoDraw = False
5.1624 	EXP 	Fixation: autoDraw = True
5.9469 	DATA 	Keypress: space
6.1621 	EXP 	Fixation: autoDraw = False
6.1621 	EXP 	Fixation: autoDraw = False
6.1621 	EXP 	Stimulus: autoDraw = True
7.1618 	EXP 	Stimulus: autoDraw = False
7.5293 	EXP 	New trial (rep=2, index=0): None
7.5465 	EXP 	Stimulus: autoDraw = False
7.5465 	EXP 	Fixation: autoDraw = True
8.4787 	DATA 	Keypress: space
8.5449 	EXP 	Fixation: autoDraw = False
8.5449 	EXP 	Fixation: autoDraw = False
8.5449 	EXP 	Stimulus: autoDraw = True
9.5447 	EXP 	Stimulus: autoDraw = False
9.9122 	EXP 	New trial (rep=3, index=0): None
9.9277 	EXP 	Stimulus: autoDraw = False
9.9277 	EXP 	Fixation: autoDraw = True
10.4779 	DATA 	Keypress: space
10.9276 	EXP 	Fixation: autoDraw = False
10.9276 	EXP 	Fixation: autoDraw = False
10.9276 	EXP 	Stimulus: autoDraw = True
11.9273 	EXP 	Stimulus: autoDraw = False
12.2950 	EXP 	New trial (rep=4, index=0): None
12.3105 	EXP 	Stimulus: autoDraw = False
12.3105 	EXP 	Fixation: autoDraw = True
13.3103 	EXP 	Fixation: autoDraw = False
13.3103 	EXP 	Fixation: autoDraw = False
13.3103 	EXP 	Stimulus: autoDraw = True
13.4605 	DATA 	Keypress: space
13.5100 	EXP 	window1: mouseVisible = True
