1.4114 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
7.9153 	EXP 	Fixation: autoDraw = False
7.9153 	EXP 	Fixation: autoDraw = False
7.9153 	EXP 	Stimulus: autoDraw = True
8.1657 	DATA 	Keypress: space
8.1674 	EXP 	New trial (rep=4, index=0): None
8.1817 	EXP 	Stimulus: autoDraw = False
8.1817 	EXP 	Fixation: autoDraw = True
9.1815 	EXP 	Fixation: autoDraw = False
9.1815 	EXP 	Fixation: autoDraw = False
9.1815 	EXP 	Stimulus: autoDraw = True
9.4652 	DATA 	Keypress: space
9.4815 	EXP 	Stimulus: autoDraw = False
9.4815 	EXP 	test_mean: autoDraw = True
9.4815 	EXP 	test_mean: text = ''
10.8484 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
10.8485 	EXP 	New trial (rep=0, index=0): None
10.8645 	EXP 	test_mean: autoDraw = False
10.8645 	EXP 	test_mean: autoDraw = False
10.8645 	EXP 	Fixation: autoDraw = True
11.8644 	EXP 	Fixation: autoDraw = False
11.8644 	EXP 	Fixation: autoDraw = False
11.8644 	EXP 	Bodziec: autoDraw = True
12.1147 	DATA 	Keypress: space
12.1537 	EXP 	Bodziec: autoDraw = False
12.1537 	EXP 	image: image = 'sad.jpg'
12.1537 	EXP 	image: autoDraw = True
14.1145 	EXP 	New trial (rep=1, index=0): None
14.1303 	EXP 	image: autoDraw = False
14.1303 	EXP 	image: autoDraw = False
14.1303 	EXP 	Fixation: autoDraw = True
15.1301 	EXP 	Fixation: autoDraw = False
15.1301 	EXP 	Fixation: autoDraw = False
15.1301 	EXP 	Bodziec: autoDraw = True
15.9639 	DATA 	Keypress: space
15.9997 	EXP 	Bodziec: autoDraw = False
15.9997 	EXP 	image: image = 'sad.jpg'
15.9997 	EXP 	image: autoDraw = True
17.9635 	EXP 	New trial (rep=2, index=0): None
17.9794 	EXP 	image: autoDraw = False
17.9794 	EXP 	image: autoDraw = False
17.9794 	EXP 	Fixation: autoDraw = True
18.9792 	EXP 	Fixation: autoDraw = False
18.9792 	EXP 	Fixation: autoDraw = False
18.9792 	EXP 	Bodziec: autoDraw = True
19.9789 	EXP 	Bodziec: autoDraw = False
21.0059 	EXP 	window1: mouseVisible = True
