2.4704 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
3.9878 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='height', win=Window(...))
3.9881 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
3.9885 	EXP 	New trial (rep=0, index=0): None
3.9941 	EXP 	Fixation: autoDraw = True
4.9945 	EXP 	Fixation: autoDraw = False
4.9945 	EXP 	Fixation: autoDraw = False
4.9945 	EXP 	Stimulus: autoDraw = True
5.2782 	DATA 	Keypress: space
5.2806 	EXP 	New trial (rep=1, index=0): None
5.2942 	EXP 	Stimulus: autoDraw = False
5.2942 	EXP 	Fixation: autoDraw = True
6.2939 	EXP 	Fixation: autoDraw = False
6.2939 	EXP 	Fixation: autoDraw = False
6.2939 	EXP 	Stimulus: autoDraw = True
6.5776 	DATA 	Keypress: space
6.5796 	EXP 	New trial (rep=2, index=0): None
6.5939 	EXP 	Stimulus: autoDraw = False
6.5939 	EXP 	Fixation: autoDraw = True
7.5936 	EXP 	Fixation: autoDraw = False
7.5936 	EXP 	Fixation: autoDraw = False
7.5936 	EXP 	Stimulus: autoDraw = True
7.8777 	DATA 	Keypress: space
7.8954 	EXP 	New trial (rep=3, index=0): None
7.9109 	EXP 	Stimulus: autoDraw = False
7.9109 	EXP 	Fixation: autoDraw = True
8.9101 	EXP 	Fixation: autoDraw = False
8.9101 	EXP 	Fixation: autoDraw = False
8.9101 	EXP 	Stimulus: autoDraw = True
9.1772 	DATA 	Keypress: space
9.1802 	EXP 	New trial (rep=4, index=0): None
9.1933 	EXP 	Stimulus: autoDraw = False
9.1933 	EXP 	Fixation: autoDraw = True
10.1930 	EXP 	Fixation: autoDraw = False
10.1930 	EXP 	Fixation: autoDraw = False
10.1930 	EXP 	Stimulus: autoDraw = True
10.4934 	DATA 	Keypress: space
10.5097 	EXP 	Stimulus: autoDraw = False
10.5097 	EXP 	test_mean: autoDraw = True
10.5097 	EXP 	test_mean: text = ''
11.8765 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
11.8767 	EXP 	New trial (rep=0, index=0): None
11.8927 	EXP 	test_mean: autoDraw = False
11.8927 	EXP 	test_mean: autoDraw = False
11.8927 	EXP 	Fixation: autoDraw = True
12.8926 	EXP 	Fixation: autoDraw = False
12.8926 	EXP 	Fixation: autoDraw = False
12.8926 	EXP 	Bodziec: autoDraw = True
14.8983 	DATA 	Keypress: space
14.9087 	EXP 	Bodziec: autoDraw = False
16.9622 	EXP 	Bodziec: autoDraw = False
16.9622 	EXP 	image: image = 'happy.jpg'
16.9622 	EXP 	image: autoDraw = True
17.5091 	EXP 	New trial (rep=1, index=0): None
17.5247 	EXP 	image: autoDraw = False
17.5247 	EXP 	Fixation: autoDraw = True
18.5243 	EXP 	Fixation: autoDraw = False
18.5243 	EXP 	Bodziec: autoDraw = True
20.5280 	DATA 	Keypress: space
20.5647 	EXP 	Bodziec: autoDraw = False
20.5647 	EXP 	image: image = 'happy.jpg'
20.5647 	EXP 	image: autoDraw = True
22.5072 	EXP 	New trial (rep=2, index=0): None
22.5234 	EXP 	image: autoDraw = False
22.5234 	EXP 	Fixation: autoDraw = True
23.5231 	EXP 	Fixation: autoDraw = False
23.5231 	EXP 	Bodziec: autoDraw = True
25.5775 	EXP 	Bodziec: autoDraw = False
25.5775 	EXP 	image: image = 'happy.jpg'
25.5775 	EXP 	image: autoDraw = True
25.8230 	DATA 	Keypress: space
27.5060 	EXP 	New trial (rep=3, index=0): None
27.5223 	EXP 	image: autoDraw = False
27.5223 	EXP 	Fixation: autoDraw = True
28.5220 	EXP 	Fixation: autoDraw = False
28.5220 	EXP 	Bodziec: autoDraw = True
30.5376 	DATA 	Keypress: space
30.5741 	EXP 	Bodziec: autoDraw = False
30.5741 	EXP 	image: image = 'happy.jpg'
30.5741 	EXP 	image: autoDraw = True
31.7053 	DATA 	Keypress: space
32.5048 	EXP 	New trial (rep=4, index=0): None
32.5220 	EXP 	image: autoDraw = False
32.5220 	EXP 	Fixation: autoDraw = True
33.5208 	EXP 	Fixation: autoDraw = False
33.5208 	EXP 	Bodziec: autoDraw = True
35.5375 	DATA 	Keypress: space
35.5377 	DATA 	Keypress: space
35.5733 	EXP 	Bodziec: autoDraw = False
35.5733 	EXP 	image: image = 'happy.jpg'
35.5733 	EXP 	image: autoDraw = True
36.2705 	DATA 	Keypress: escape
36.3166 	EXP 	window1: mouseVisible = True
