1.4514 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
3.0548 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='height', win=Window(...))
3.0551 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
3.0552 	EXP 	New trial (rep=0, index=0): None
3.0605 	EXP 	Fixation: autoDraw = True
3.4384 	DATA 	Keypress: space
4.0707 	EXP 	Fixation: autoDraw = False
4.0707 	EXP 	Fixation: autoDraw = False
4.0707 	EXP 	Stimulus: autoDraw = True
4.3044 	DATA 	Keypress: space
4.3061 	EXP 	New trial (rep=1, index=0): None
4.3207 	EXP 	Stimulus: autoDraw = False
4.3207 	EXP 	Fixation: autoDraw = True
5.3204 	EXP 	Fixation: autoDraw = False
5.3204 	EXP 	Fixation: autoDraw = False
5.3204 	EXP 	Stimulus: autoDraw = True
5.6543 	DATA 	Keypress: space
5.6562 	EXP 	New trial (rep=2, index=0): None
5.6703 	EXP 	Stimulus: autoDraw = False
5.6703 	EXP 	Fixation: autoDraw = True
6.6701 	EXP 	Fixation: autoDraw = False
6.6701 	EXP 	Fixation: autoDraw = False
6.6701 	EXP 	Stimulus: autoDraw = True
7.3702 	DATA 	Keypress: space
7.3721 	EXP 	New trial (rep=3, index=0): None
7.3867 	EXP 	Stimulus: autoDraw = False
7.3867 	EXP 	Fixation: autoDraw = True
8.3869 	EXP 	Fixation: autoDraw = False
8.3869 	EXP 	Fixation: autoDraw = False
8.3869 	EXP 	Stimulus: autoDraw = True
9.2532 	DATA 	Keypress: space
9.2552 	EXP 	New trial (rep=4, index=0): None
9.2695 	EXP 	Stimulus: autoDraw = False
9.2695 	EXP 	Fixation: autoDraw = True
10.2693 	EXP 	Fixation: autoDraw = False
10.2693 	EXP 	Fixation: autoDraw = False
10.2693 	EXP 	Stimulus: autoDraw = True
11.2690 	EXP 	Stimulus: autoDraw = False
11.6192 	DATA 	Keypress: space
11.6363 	EXP 	Stimulus: autoDraw = False
11.6363 	EXP 	test_mean: autoDraw = True
11.6363 	EXP 	test_mean: text = ''
13.0026 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
13.0029 	EXP 	New trial (rep=0, index=0): None
13.0186 	EXP 	test_mean: autoDraw = False
13.0186 	EXP 	test_mean: autoDraw = False
13.0186 	EXP 	Fixation: autoDraw = True
14.0183 	EXP 	Fixation: autoDraw = False
14.0183 	EXP 	Fixation: autoDraw = False
14.0183 	EXP 	Bodziec: autoDraw = True
14.6353 	DATA 	Keypress: space
14.6745 	EXP 	Bodziec: autoDraw = False
14.6745 	EXP 	image: image = 'sad.jpg'
14.6745 	EXP 	image: autoDraw = True
16.6354 	EXP 	New trial (rep=1, index=0): None
16.6510 	EXP 	image: autoDraw = False
16.6510 	EXP 	image: autoDraw = False
16.6510 	EXP 	Fixation: autoDraw = True
17.6508 	EXP 	Fixation: autoDraw = False
17.6508 	EXP 	Fixation: autoDraw = False
17.6508 	EXP 	Bodziec: autoDraw = True
18.6505 	EXP 	Bodziec: autoDraw = False
19.0532 	EXP 	Bodziec: autoDraw = False
19.0532 	EXP 	image: image = 'happy.jpg'
19.0532 	EXP 	image: autoDraw = True
21.0174 	EXP 	New trial (rep=2, index=0): None
21.0334 	EXP 	image: autoDraw = False
21.0334 	EXP 	image: autoDraw = False
21.0334 	EXP 	Fixation: autoDraw = True
22.0332 	EXP 	Fixation: autoDraw = False
22.0332 	EXP 	Fixation: autoDraw = False
22.0332 	EXP 	Bodziec: autoDraw = True
22.2835 	DATA 	Keypress: space
22.3201 	EXP 	Bodziec: autoDraw = False
22.3201 	EXP 	image: image = 'happy.jpg'
22.3201 	EXP 	image: autoDraw = True
24.2835 	EXP 	New trial (rep=3, index=0): None
24.2992 	EXP 	image: autoDraw = False
24.2992 	EXP 	image: autoDraw = False
24.2992 	EXP 	Fixation: autoDraw = True
25.2990 	EXP 	Fixation: autoDraw = False
25.2990 	EXP 	Fixation: autoDraw = False
25.2990 	EXP 	Bodziec: autoDraw = True
25.3661 	DATA 	Keypress: space
25.4012 	EXP 	Bodziec: autoDraw = False
25.4012 	EXP 	image: image = 'happy.jpg'
25.4012 	EXP 	image: autoDraw = True
27.3658 	EXP 	New trial (rep=4, index=0): None
27.3818 	EXP 	image: autoDraw = False
27.3818 	EXP 	image: autoDraw = False
27.3818 	EXP 	Fixation: autoDraw = True
28.3816 	EXP 	Fixation: autoDraw = False
28.3816 	EXP 	Fixation: autoDraw = False
28.3816 	EXP 	Bodziec: autoDraw = True
29.3812 	EXP 	Bodziec: autoDraw = False
29.3984 	DATA 	Keypress: space
29.4338 	EXP 	Bodziec: autoDraw = False
29.4338 	EXP 	image: image = 'sad.jpg'
29.4338 	EXP 	image: autoDraw = True
31.4144 	EXP 	image: autoDraw = False
31.4144 	EXP 	image: autoDraw = False
31.4696 	EXP 	window1: mouseVisible = True
